ID;label;clause
4;Terminación;“De darse el caso, LA ENTIDAD procederá de acuerdo a lo establecido en el artículo 165 del Reglamento de la Ley de Contrataciones del Estado.”
4;Terminación;“En caso no se concrete la suscripción del contrato, la adjudicación queda sin efecto y la entidad contratante continúa con las acciones que correspondan...” (3.2)
4;Terminación;“...para continuar con la ejecución de las prestaciones aún no ejecutadas de un contrato resuelto o declarado nulo por las causales previstas...” (1.3)
4;Terminación;“Cuando se llegue a cubrir el monto máximo de la aplicación de la penalidad por mora y otras penalidades... LA ENTIDAD CONTRATANTE puede resolver el contrato por incumplimiento.”
4;Terminación;“Cualquiera de las partes puede resolver el contrato, de conformidad con el numeral 68.1 del artículo 68 de la Ley N° 32069...”
4;Terminación;“Finalmente, el incumplimiento de las obligaciones establecidas en esta cláusula, durante la ejecución contractual, otorga a LA ENTIDAD CONTRATANTE el derecho de resolver total o parcialmente el contrato.”
4;Terminación;“Cuando lo anterior se produzca por parte de un proveedor adjudicatario de los catálogos electrónicos de acuerdo marco, el incumplimiento de la presente cláusula conllevará que sea excluido de los Catálogos Electrónicos...”
4;Terminación;“Previo al otorgamiento de la buena pro, el órgano encargado de las contrataciones o el comité de selección (...) aplica lo dispuesto en el artículo 68 del Reglamento, sobre el rechazo de las ofertas, de ser el caso.”
4;Terminación;“Las causales para la resolución del contrato, serán aplicadas de conformidad con el artículo 36 de la Ley y 164 del Reglamento.”
4;Terminación;“Las causales para la resolución del contrato, serán aplicadas de conformidad con el artículo 36 de la Ley y 164 del Reglamento.”
5;Resolución de Disputas;“El recurso de apelación se presenta ante la Entidad... Cuando el valor estimado sea mayor... es resuelto por el Tribunal de Contrataciones del Estado.”
5;Resolución de Disputas;“Los actos que declaren la nulidad de oficio, la cancelación del procedimiento... se impugnan ante el Tribunal de Contrataciones del Estado.”
5;Resolución de Disputas;"""Las controversias que surjan serán resueltas mediante arbitraje de derecho conforme a la Ley de Contrataciones del Estado."""
5;Resolución de Disputas;“Las controversias que surjan... se resuelven mediante conciliación o arbitraje...”
5;Resolución de Disputas;“A través del recurso de apelación se pueden impugnar los actos dictados durante el desarrollo del procedimiento de selección hasta antes del perfeccionamiento del contrato.”
5;Resolución de Disputas;“Los actos que declaren la nulidad de oficio, la cancelación del procedimiento de selección y otros actos emitidos... se impugnan ante el Tribunal de Contrataciones del Estado.”
5;Resolución de Disputas;“La Entidad puede solicitar la ejecución de las garantías conforme a los supuestos contemplados en el artículo 155 del Reglamento.”
5;Resolución de Disputas;(Implícita) La exigencia de garantías, vigencias de poder y cumplimiento estricto de procedimientos de oferta puede escalar a controversias y arbitrajes si se rechaza una oferta o se ejecuta una garantía sin consenso.
5;Resolución de Disputas;“La Entidad no puede exigir documentación o información adicional... para el perfeccionamiento del contrato.” (Restricción que puede generar controversias si se pide algo fuera de norma)
5;Resolución de Disputas;“En caso de alguna dificultad en la interpretación de las obligaciones contenidas en el Contrato... el Supervisor será el encargado... previa consulta con LA ENTIDAD.”
5;Resolución de Disputas;“No podrán significar una renuncia a los derechos legales de LA ENTIDAD... o de cualquier potestad o derecho de Indemnización.”
5;Resolución de Disputas;“Si surgieran discrepancias... estas se resuelven en la liquidación del contrato... Si la valorización... representa un monto igual o superior al 5%... la parte interesada puede someter dicha controversia a arbitraje...”
5;Resolución de Disputas;“La demora de LA ENTIDAD en emitir y notificar esta resolución, puede ser causal de ampliación de plazo.” (posible disparador de controversias sobre interpretación)
5;Resolución de Disputas;“Cualquier controversia relacionada con las solicitudes de ampliación de plazo puede ser sometida a arbitraje dentro de los treinta (30) días hábiles...”
5;Resolución de Disputas;“De excederse el plazo... para la revisión del Expediente... no significará que se encuentre conforme... EL CONTRATISTA continuará obligado a la subsanación...”
5;Resolución de Disputas;“En caso EL CONTRATISTA o el comité de recepción no estuviese conforme... anota la discrepancia... De persistir la discrepancia, esta puede ser sometida a arbitraje...”
5;Resolución de Disputas;“...la parte que no acoge las observaciones solicita, dentro del plazo de treinta (30) días hábiles, el sometimiento... a arbitraje...”
5;Resolución de Disputas;“Las controversias que surjan entre las partes durante la ejecución del contrato se resuelven mediante conciliación o arbitraje.”
5;Resolución de Disputas;“Las partes acuerdan para la solución de las controversias derivadas del presente Contrato de Obra conformar una Junta de Resolución de Disputas (en adelante, la JRD)...”
5;Resolución de Disputas;“Todas las controversias generadas entre las partes con ocasión al presente Contrato de Obra deben ser sometidas, en primer lugar, a la decisión de la JRD...”
5;Resolución de Disputas;“La decisión que emita la JRD es vinculante y, por tanto, de inmediato y obligatorio cumplimiento para las partes... El incumplimiento de la decisión otorga a la parte afectada la potestad de resolver el contrato...”
5;Resolución de Disputas;“En caso alguna de las Partes no esté de acuerdo con la decisión emitida por la JRD, podrá someter la controversia a arbitraje...”
5;Resolución de Disputas;“Es condición obligatoria para el inicio del arbitraje el haber concluido de modo previo el procedimiento ante la JRD.”
5;Resolución de Disputas;“Institución Arbitral elegida por el postor (Anexo N° 10).”
5;Resolución de Disputas;“De considerar que existen observaciones, el supervisor las comunica al contratista para que las subsane.” (potencial fuente de conflicto si no se resuelve el desacuerdo)
5;Resolución de Disputas;“Rechazar u objetar los trabajos o prestaciones presentados por el contratista, requiriendo su subsanación.”
5;Resolución de Disputas;“...excluyendo aquellos que se encuentran sometidos a un medio de solución de controversias.”
5;Resolución de Disputas;“Culminado el procedimiento descrito en los literales anteriores... la parte que no acoge las observaciones solicita, dentro del plazo previsto en la Ley, el sometimiento de esta controversia a conciliación y/o arbitraje...”
5;Resolución de Disputas;“Las controversias que surjan entre las partes durante la ejecución del contrato se resuelven mediante conciliación, cuando se haya pactado, y arbitraje.”
5;Resolución de Disputas;“CLÁUSULA TRIGÉSIMA SEGUNDA: JUNTA DE RESOLUCIÓN DE DISPUTAS... Las partes acuerdan para la solución de las controversias derivadas del presente Contrato de Obra conformar una Junta de Resolución de Disputas...”
5;Resolución de Disputas;“CLÁUSULA DÉCIMA SÉTIMA: SOLUCIÓN DE CONTROVERSIAS... Cualquiera de las partes tiene derecho a iniciar el arbitraje a fin de resolver dichas controversias dentro del plazo de caducidad previsto en la Ley N° 32069...”
5;Resolución de Disputas;“En caso de haberse pactado la conciliación como medio de solución de controversias, previo al inicio del arbitraje, debe incorporarse el siguiente texto...”
5;Resolución de Disputas;“El Laudo arbitral emitido es inapelable, definitivo y obligatorio para las partes desde el momento de su notificación...”
5;Resolución de Disputas;“CLÁUSULA DÉCIMA OCTAVA: CONVENIO ARBITRAL... Las partes acuerdan que todo litigio y controversia resultante de este contrato o relativo a éste, se resuelve mediante arbitraje...”
5;Resolución de Disputas;“A través del recurso de apelación se pueden impugnar los actos dictados durante el desarrollo del procedimiento de selección hasta antes del perfeccionamiento del contrato...”
5;Resolución de Disputas;“Propuesta de la Institución Arbitral elegida por el postor (Anexo N° 9)... En caso de falta de acuerdo, la Institución Arbitral es elegida de la mencionada lista por la entidad contratante de manera definitiva.”
5;Resolución de Disputas;“Propuesta de Centro de Administración de JPRD elegida por el postor ganador de la buena pro, en caso se haya previsto la JPRD como medio de solución de controversias.”
5;Resolución de Disputas;“CLÁUSULA DÉCIMA OCTAVA: SOLUCIÓN DE CONTROVERSIAS... Las controversias que surjan... se resuelven mediante [CONSIGNAR EL MECANISMO DE SOLUCIÓN DE CONTROVERSIAS]...”
5;Resolución de Disputas;“CLÁUSULA DÉCIMA NOVENA: CONVENIO ARBITRAL. Las partes acuerdan que todo litigio... se resolverá mediante arbitraje...”
5;Resolución de Disputas;“Los cuestionamientos al pliego de absolución... pueden ser elevados al OSCE de acuerdo a lo indicado en los numerales del 72.8 al 72.11 del artículo 72 del Reglamento.”
5;Resolución de Disputas;“En el supuesto de que dos (2) o más ofertas empaten, el otorgamiento de la buena pro se efectúa siguiendo estrictamente el orden señalado... El desempate mediante sorteo se realiza de manera electrónica a través del SEACE.”
5;Resolución de Disputas;“A través del recurso de apelación se pueden impugnar los actos dictados durante el desarrollo del procedimiento de selección hasta antes del perfeccionamiento del contrato.”
5;Resolución de Disputas;“El recurso de apelación se presenta ante y es resuelto por el Tribunal de Contrataciones del Estado.”
5;Resolución de Disputas;“Los actos que declaren la nulidad de oficio, la cancelación del procedimiento de selección y otros actos emitidos por el Titular de la Entidad que afecten la continuidad de este, se impugnan ante el Tribunal de Contrataciones del Estado.”
5;Resolución de Disputas;“Las controversias que surjan entre las partes durante la ejecución del contrato se resuelven mediante conciliación o arbitraje, según el acuerdo de las partes.”
5;Resolución de Disputas;“Cualquiera de las partes tiene derecho a iniciar el arbitraje... dentro del plazo de caducidad previsto en la Ley de Contrataciones del Estado y su Reglamento.”
5;Resolución de Disputas;“El Laudo arbitral emitido es inapelable, definitivo y obligatorio para las partes desde el momento de su notificación...”
5;Resolución de Disputas;“Institución Arbitral elegida por el postor (Anexo N° 10). CENTRO DE ADMINISTRACIÓN DE JPRD ELEGIDO POR POSTOR GANADOR DE LA BUENA PRO EN CASO SE HAYA PREVISTO LA JPRD COMO MEDIO DE SOLUCIÓN DE CONTROVERSIAS (Anexo N° 15).” (2.3.h–i)
5;Resolución de Disputas;“Las controversias que surjan... se resuelven mediante ARBITRAJE... El Laudo arbitral emitido es inapelable, definitivo y obligatorio...” (Cláusula Vigésima)
5;Resolución de Disputas;“Las partes acuerdan... conformar una Junta de Prevención y Resolución de Disputas (JPRD)... Todas las controversias generadas... deben ser sometidas, en primer lugar, a la decisión de la JPRD.” (Cláusula Vigésimoprimera)
5;Resolución de Disputas;“Las partes acuerdan que todo litigio y controversia resultante de este contrato o relativo a éste, se resolverá mediante arbitraje de acuerdo con los artículos 332 y 333 del Reglamento de la Ley General de Contrataciones Públicas.”
5;Resolución de Disputas;“El arbitraje es organizado y administrado por [CONSIGNAR LA INSTITUCIÓN ARBITRAL, CORTE ARBITRAL CONSTITUÍDA EN OTRO PAÍS O UN FORO DE REPUTACIÓN RECONOCIDA INTERNACIONALMENTE, SEGÚN CORRESPONDA] de conformidad con sus reglamentos y estatutos vigentes, a los cuales las partes se someten libremente.”
5;Resolución de Disputas;“A través del recurso de apelación se pueden impugnar los actos dictados durante el desarrollo del procedimiento de selección hasta antes del perfeccionamiento del contrato.”
5;Resolución de Disputas;“El recurso de apelación se presenta ante y es resuelto por el Tribunal de Contrataciones del Estado.”
5;Resolución de Disputas;“Los actos que declaren la nulidad de oficio, la cancelación del procedimiento (...) se impugnan ante el Tribunal de Contrataciones del Estado.”
5;Resolución de Disputas;“Las controversias que surjan entre las partes durante la ejecución del contrato se resuelven mediante conciliación o arbitraje, según el acuerdo de las partes.”
5;Resolución de Disputas;“Cualquiera de las partes tiene derecho a iniciar el arbitraje (...) dentro del plazo de caducidad previsto en la Ley de Contrataciones del Estado y su Reglamento.”
5;Resolución de Disputas;“El Laudo arbitral emitido es inapelable, definitivo y obligatorio para las partes desde el momento de su notificación, según lo previsto en el numeral 45.21 del artículo 45 de la Ley de Contrataciones del Estado.”
5;Resolución de Disputas;“Institución Arbitral elegida por el postor (Anexo N° 10).”
5;Resolución de Disputas;“Las controversias que surjan entre las partes durante la ejecución del contrato se resuelven mediante conciliación, cuando se haya pactado el arbitraje.”
5;Resolución de Disputas;“Para el Arbitraje, el postor ganador (...) selecciona a una de las siguientes instituciones arbitrales (...) Cámara de Comercio e Industria de Arequipa, CIP Arequipa, Universidad Católica Santa María.”
5;Resolución de Disputas;“CLÁUSULA DÉCIMA SÉTIMA: SOLUCIÓN DE CONTROVERSIAS. Las controversias que surjan entre las partes durante la ejecución del contrato se resuelven mediante [CONSIGNAR EL MECANISMO DE SOLUCIÓN DE CONTROVERSIAS]...”
5;Resolución de Disputas;“CLÁUSULA DÉCIMA OCTAVA: CONVENIO ARBITRAL. Las partes acuerdan que todo litigio y controversia resultante de este contrato o relativo a éste, se resuelve mediante arbitraje...”
5;Resolución de disputas;“La conformidad del servicio por parte de LA ENTIDAD no enerva su derecho a reclamar posteriormente por defectos o vicios ocultos...”
5;Resolución de Disputas;“Las controversias que surjan entre las partes durante la ejecución del contrato se resuelven mediante conciliación o arbitraje, según el acuerdo de las partes.”
5;Resolución de Disputas;“Cualquiera de las partes tiene derecho a iniciar el arbitraje... dentro del plazo de caducidad previsto en la Ley de Contrataciones del Estado y su Reglamento.”
5;Resolución de Disputas;“Facultativamente, cualquiera de las partes tiene el derecho a solicitar una conciliación dentro del plazo de caducidad correspondiente, según lo señalado en el artículo 224 del Reglamento...”
5;Resolución de Disputas;“Las controversias sobre nulidad del contrato solo pueden ser sometidas a arbitraje.”
5;Resolución de Disputas;“El Laudo arbitral emitido es inapelable, definitivo y obligatorio para las partes desde el momento de su notificación, según lo previsto en el numeral 45.21 del artículo 45 de la Ley de Contrataciones del Estado.”
5;Resolución de disputas;“La conformidad del servicio por parte de LA ENTIDAD no enerva su derecho a reclamar posteriormente por defectos o vicios ocultos...”
5;Resolución de Disputas;“Las controversias que surjan entre las partes durante la ejecución del contrato se resuelven mediante conciliación o arbitraje, según el acuerdo de las partes.”
5;Resolución de Disputas;“Cualquiera de las partes tiene derecho a iniciar el arbitraje... dentro del plazo de caducidad previsto en la Ley de Contrataciones del Estado y su Reglamento.”
5;Resolución de Disputas;“Facultativamente, cualquiera de las partes tiene el derecho a solicitar una conciliación dentro del plazo de caducidad correspondiente, según lo señalado en el artículo 224 del Reglamento...”
5;Resolución de Disputas;“Las controversias sobre nulidad del contrato solo pueden ser sometidas a arbitraje.”
5;Resolución de Disputas;“El Laudo arbitral emitido es inapelable, definitivo y obligatorio para las partes desde el momento de su notificación, según lo previsto en el numeral 45.21 del artículo 45 de la Ley de Contrataciones del Estado.”
5;Resolución de Disputas;“Institución Arbitral elegida por el postor (Anexo N° 10). [CENTRO DE ADMINISTRACIÓN DE JPRD...]” (2.3, h)
5;Resolución de Disputas;“Asimismo, EL CONTRATISTA se obliga a mantener una conducta proba e íntegra durante la vigencia del contrato, y después de culminado el mismo en caso existan controversias pendientes de resolver...”
5;Resolución de Disputas;“Las controversias que surjan entre las partes durante la ejecución del contrato se resuelven mediante [CONSIGNAR EL MECANISMO DE SOLUCIÓN DE CONTROVERSIAS], según el acuerdo de las partes.”
5;Resolución de Disputas;“Cualquiera de las partes tiene derecho a iniciar el arbitraje a fin de resolver dichas controversias dentro del plazo de caducidad previsto en la Ley Nº 32069...”
5;Resolución de Disputas;“El Laudo arbitral emitido es inapelable, definitivo y obligatorio para las partes desde el momento de su notificación...”
5;Resolución de Disputas;“Las partes acuerdan que todo litigio y controversia resultante de este contrato o relativo a éste, se resuelve mediante arbitraje de acuerdo con los artículos 332 y 333 del Reglamento.”
5;Resolución de Disputas;“A través del recurso de apelación se pueden impugnar los actos dictados durante el desarrollo del procedimiento de selección hasta antes del perfeccionamiento del contrato.”
5;Resolución de Disputas;“El recurso de apelación se presenta ante la Entidad convocante (...) o ante el Tribunal de Contrataciones del Estado.”
5;Resolución de Disputas;“En caso los proveedores (...) se encuentren inhabilitados o suspendidos (...) quedando a potestad de estos intentar nuevamente (...) siempre que haya quedado sin efecto la sanción que le impuso el Tribunal de Contrataciones del Estado.”
5;Resolución de Disputas;“No pueden formularse consultas ni observaciones respecto del contenido de una ficha de homologación aprobada. Las consultas y observaciones que se formulen (...) se tienen como no presentadas.”
5;Resolución de Disputas;“En caso la información contenida en los documentos escaneados (...) no coincida con lo declarado (...) prevalece la información declarada en los documentos escaneados.”
5;Resolución de Disputas;“A través del recurso de apelación se pueden impugnar los actos dictados durante el desarrollo del procedimiento de selección hasta antes del perfeccionamiento del contrato.”
5;Resolución de Disputas;“El recurso de apelación se presenta ante la Entidad convocante (...) o ante el Tribunal de Contrataciones del Estado.”
5;Resolución de Disputas;“Los actos que declaren la nulidad de oficio, la cancelación del procedimiento de selección (...) se impugnan ante el Tribunal de Contrataciones del Estado.”
5;Resolución de Disputas;“En caso exista alguna duda sobre la clasificación de riesgo asignada a la empresa emisora de la garantía, se deberá consultar a la clasificadora de riesgos respectiva.”
5;Resolución de Disputas;“La Entidad puede solicitar la ejecución de las garantías conforme a los supuestos contemplados en el artículo 155 del Reglamento.”
6;Indemnización;"""El contratista será responsable de indemnizar a la Entidad por cualquier daño o perjuicio ocasionado por su actuación u omisión."""
6;Indemnización;“...se debe resarcir los daños y perjuicios ocasionados, a través de la indemnización correspondiente.”
6;Indemnización;“Garantía de fiel cumplimiento del contrato... CARTA FIANZA o PÓLIZA DE CAUCIÓN, ejecutable en la ciudad de Lima.” (Ejecución de garantía puede generar controversias importantes)
6;Indemnización;“Garantías... deben consignar expresamente el nombre... de los integrantes del consorcio... de lo contrario no podrán ser aceptadas... No se cumple el requisito si se consigna únicamente la denominación del consorcio.”
6;Indemnización;“EL CONTRATISTA... es responsable por las deudas... debiendo mantener a LA ENTIDAD liberada contra cualquier multa o penalidad... así como a indemnizar a LA ENTIDAD por cualquier daño o pérdida...”
6;Indemnización;“EL CONTRATISTA también será responsable de los costos de mano de obra, gastos varios, daños o pérdidas... resultantes del uso de materiales con defectos...”
6;Indemnización;“LA ENTIDAD... podrá recuperar de EL CONTRATISTA... el importe de los daños...”
6;Indemnización;“Reemplazo de piezas defectuosas producidas durante el transporte y montaje, hasta el término del período de garantía.”
6;Indemnización;“EL CONTRATISTA declara tener pleno conocimiento que... se efectuarán los descuentos pertinentes... computados por día calendario dejado de prestar el servicio particular.”
6;Indemnización;“EL CONTRATISTA... bajo sanción de quedar inhabilitado para contratar con el Estado en caso de incumplimiento.” (puede implicar responsabilidad económica y reputacional)
6;Indemnización;“EL CONTRATISTA será directa y exclusivamente responsable por la calidad... así como por todos los actos y omisiones de los subcontratistas...”
6;Indemnización;“EL CONTRATISTA protegerá de posibles daños a las propiedades adyacentes... debiendo indemnizar a los propietarios vecinos... y por toda lesión causada a terceras personas...”
6;Indemnización;“...debiendo reparar cualquier daño o defecto por su propia cuenta y riesgo.”
6;Indemnización;“EL CONTRATISTA será responsable y deberá mantener a LA ENTIDAD liberado contra cualquier multa o penalidad... por incumplimiento... de la legislación laboral, municipal o social.”
6;Indemnización;“En este supuesto, se ejecutarán las garantías... sin perjuicio de la indemnización por daños y perjuicios ulteriores que se le pueda exigir.”
6;Indemnización;“Cuando se resuelva el contrato por causas imputables a algunas de las partes, se debe resarcir los daños y perjuicios ocasionados...”
6;Indemnización;“En caso de garantías financieras, estas deben ser incondicionales, solidarias, irrevocables y de realización automática en el país, al solo requerimiento de la respectiva entidad contratante bajo responsabilidad de las empresas que las emiten.”
6;Indemnización;“La supervisión vigilará que el contratista denuncie ante la compañía de seguros los siniestros... validará los informes de avance de liquidación... y/o pronunciamientos de NO cobertura...”
6;Indemnización;“Verificar que EL CONTRATISTA mantenga vigente las pólizas de seguros exigidos en el Contrato de Obra, durante todo el periodo de ejecución de la obra.”
6;Indemnización;“Verificar que EL CONTRATISTA mantenga vigente las garantías ofrecidas en el contrato de obra, alertando oportunamente a LA ENTIDAD para que se exija la renovación y/o ejecución...”
6;Indemnización;“LA SUPERVISIÓN mantendrá a su propio costo, seguros contra los riesgos siguientes: (i) de Responsabilidad Civil hacia Terceros... (iii) las responsabilidades por accidentes de trabajo, perdida de vida, salud, viajes y otros que correspondan.”
6;Indemnización;“LA SUPERVISIÓN tendrá la obligación de hacer cumplir a EL CONTRATISTA y de acuerdo a Ley, todos los riesgos de pérdidas o daños que sufran los bienes materiales y las lesiones o muerte de personal de EL CONTRATISTA...”
6;Indemnización;“CLÁUSULA DÉCIMA CUARTA: RESPONSABILIDAD DE LAS PARTES... Cuando se resuelva el contrato por causas imputables a algunas de las partes, se debe resarcir los daños y perjuicios ocasionados, a través de la indemnización correspondiente...”
6;Indemnización;“Los integrantes de un consorcio se encuentran obligados solidariamente a responder frente a la entidad contratante por los efectos patrimoniales que ésta sufra como consecuencia de la actuación de dichos integrantes...”
6;Indemnización;“En caso de garantías financieras, estas deben ser incondicionales, solidarias, irrevocables y de realización automática en el país, al solo requerimiento de la respectiva entidad contratante bajo responsabilidad de las empresas que las emiten.”
6;Indemnización;“CLÁUSULA DUODÉCIMA: RESPONSABILIDAD POR VICIOS OCULTOS... se considera justificado el retraso... no da lugar al pago de gastos generales ni costos directos de ningún tipo...”
6;Indemnización;“CLÁUSULA DÉCIMA QUINTA: RESPONSABILIDAD DE LAS PARTES. Cuando se resuelva el contrato por causas imputables... se debe resarcir los daños y perjuicios...”
6;Indemnización;“Como requisito indispensable para perfeccionar el contrato, el postor ganador debe entregar a la Entidad la garantía de fiel cumplimiento del mismo por una suma equivalente al diez por ciento (10%) del monto del contrato original.”
6;Indemnización;“En las contrataciones que conllevan la ejecución de prestaciones accesorias... se otorga una garantía adicional por una suma equivalente al diez por ciento (10%) del monto del contrato de la prestación accesoria, la misma que debe ser renovada periódicamente...”
6;Indemnización;“En caso se haya previsto... la entrega de adelantos, el contratista debe presentar una garantía emitida por idéntico monto conforme a lo estipulado en el artículo 153 del Reglamento.”
6;Indemnización;“Las garantías que se presenten deben ser incondicionales, solidarias, irrevocables y de realización automática en el país, al solo requerimiento de la Entidad.”
6;Indemnización;“La Entidad puede solicitar la ejecución de las garantías conforme a los supuestos contemplados en el artículo 155 del Reglamento.”
6;Indemnización;“EL CONTRATISTA entregó al perfeccionamiento del contrato la respectiva garantía incondicional, solidaria, irrevocable, y de realización automática en el país al solo requerimiento, a favor de LA ENTIDAD...”
6;Indemnización;“Monto que es equivalente al diez por ciento (10%) del monto del contrato original, la misma que debe mantenerse vigente hasta la conformidad de la recepción de la prestación.”
6;Indemnización;“De fiel cumplimiento del contrato: [CONSIGNAR EL MONTO], a través de la retención que debe efectuar LA ENTIDAD, durante la primera mitad del número total de pagos...”
6;Indemnización;“Garantía fiel cumplimiento por prestaciones accesorias: [CONSIGNAR EL MONTO]... la misma que debe mantenerse vigente hasta el cumplimiento total de las obligaciones garantizadas.”
6;Indemnización;“De fiel cumplimiento por prestaciones accesorias: [CONSIGNAR EL MONTO], a través de la retención que debe efectuar LA ENTIDAD...”
6;Indemnización;“LA ENTIDAD puede solicitar la ejecución de las garantías cuando EL CONTRATISTA no las hubiere renovado antes de la fecha de su vencimiento, conforme a lo dispuesto en el literal a) del numeral 155.1 del artículo 155 del Reglamento de la Ley de Contrataciones del Estado.”
6;Indemnización;“...adjuntando a su solicitud la garantía por adelantos mediante carta fianza o póliza de caución...”
6;Indemnización;“La conformidad del servicio por parte de LA ENTIDAD no enerva su derecho a reclamar posteriormente por defectos o vicios ocultos...”
6;Indemnización;“Cuando se resuelva el contrato por causas imputables a algunas de las partes, se debe resarcir los daños y perjuicios ocasionados...”
6;Indemnización;“Los integrantes de un consorcio se encuentran obligados solidariamente a responder frente a la entidad contratante por los efectos patrimoniales...” (2.3.10)
6;Indemnización;"(No hay mención explícita a indemnización en el texto; riesgo potencial queda implícito en las garantías y resoluciones previas)"
6;Indemnización;“Cuando se resuelva el contrato por causa imputable a alguna de las partes, se debe resarcir los daños y perjuicios ocasionados, a través de la indemnización correspondiente.” (Cláusula Décimoséptima)
6;Indemnización;(No se mencionan expresamente indemnizaciones por daños y perjuicios)
6;Indemnización;“Cuando se resuelva el contrato por causas imputables a algunas de las partes, se debe resarcir los daños y perjuicios ocasionados, a través de la indemnización correspondiente.”
6;Indemnización;“Ello no obsta la aplicación de las sanciones administrativas, penales y pecuniarias a que dicho incumplimiento diere lugar...”
6;Indemnización;“Los integrantes de un consorcio se encuentran obligados solidariamente a responder frente a la entidad contratante por los efectos patrimoniales que ésta sufra como consecuencia de la actuación de dichos integrantes, ya sea individual o conjunta, durante el procedimiento de selección y la ejecución contractual.”
6;Indemnización;“Garantía de fiel cumplimiento del contrato (...)” (implícita: cubre daños y perjuicios ante incumplimientos).
6;Indemnización;“La empresa consultora asumirá la total responsabilidad técnica por los servicios prestados para la evaluación del estudio de inversión a nivel de expediente técnico.”
6;Indemnización;“La revisión de los documentos por parte de la Entidad (...) no exime al Consultor de la responsabilidad absoluta y total del mismo.”
6;Indemnización;“La responsabilidad por defectos en la prestación del servicio no puede ser inferior a (...) la responsabilidad para el contratista bajo el contrato de obra (...) no menor de siete (7) años contados a partir de la conformidad otorgada por la Entidad.”
6;Indemnización;“DAÑOS A TERCEROS: Toda responsabilidad de carácter laboral y por el pago de aportaciones sociales es exclusivamente del Supervisor. Asimismo, es obligación y responsabilidad de la SUPERVISION atender los juicios, reclamos, demandas o acciones imputables a él o a su personal directa e indirectamente.”
6;Indemnización;“CLÁUSULA UNDÉCIMA: RESPONSABILIDAD POR VICIOS OCULTOS... El plazo máximo de responsabilidad del contratista es de [CONSIGNAR TIEMPO EN AÑOS, NO MENOR DE UN (1) AÑO]...”
6;Indemnización;“CLÁUSULA DÉCIMA CUARTA: RESPONSABILIDAD DE LAS PARTES. Cuando se resuelva el contrato por causas imputables a algunas de las partes, se debe resarcir los daños y perjuicios ocasionados, a través de la indemnización correspondiente.”
6;Indemnización;“Corresponde a la Entidad verificar que las garantías presentadas... cumplan con los requisitos y condiciones necesarios para su aceptación y eventual ejecución...”
6;Indemnización;“La conformidad del servicio por parte de LA ENTIDAD no enerva su derecho a reclamar posteriormente por defectos o vicios ocultos...” (implica responsabilidad contractual del contratista por daños futuros).
6;Indemnización;“Cuando se resuelva el contrato por causas imputables a algunas de las partes, se debe resarcir los daños y perjuicios ocasionados, a través de la indemnización correspondiente.”
6;Indemnización;“Ello no obsta la aplicación de las sanciones administrativas, penales y pecuniarias a que dicho incumplimiento diere lugar, en el caso que éstas correspondan.”
6;Indemnización;“Corresponde a la Entidad verificar que las garantías presentadas... cumplan con los requisitos y condiciones necesarios para su aceptación y eventual ejecución...”
6;Indemnización;“La conformidad del servicio por parte de LA ENTIDAD no enerva su derecho a reclamar posteriormente por defectos o vicios ocultos...” (implica responsabilidad contractual del contratista por daños futuros).
6;Indemnización;“Cuando se resuelva el contrato por causas imputables a algunas de las partes, se debe resarcir los daños y perjuicios ocasionados, a través de la indemnización correspondiente.”
6;Indemnización;“Ello no obsta la aplicación de las sanciones administrativas, penales y pecuniarias a que dicho incumplimiento diere lugar, en el caso que éstas correspondan.”
6;Indemnización;“Los integrantes de un consorcio se encuentran obligados solidariamente a responder frente a la entidad contratante por los efectos patrimoniales que ésta sufra...” (2.3.10)
6;Indemnización;“Garantía de fiel cumplimiento del contrato... o declaración jurada comprometiéndose a presentar la garantía mediante fideicomiso...” (2.3, a)
6;Indemnización;“Garantía de fiel cumplimiento por prestaciones accesorias...” (2.3, b)
6;Indemnización;“Cuando se resuelva el contrato por causas imputables a algunas de las partes, se debe resarcir los daños y perjuicios ocasionados, a través de la indemnización correspondiente.”
6;Indemnización;“Las garantías que se presenten deben ser incondicionales, solidarias, irrevocables y de realización automática en el país, al solo requerimiento de la Entidad.”
7;Plazos de Reclamo;“La apelación... se interpone dentro de los cinco (5) días hábiles siguientes de haberse notificado el otorgamiento de la buena pro.”
7;Plazos de Reclamo;"""Los reclamos deberán presentarse dentro de los cinco (5) días hábiles siguientes de ocurrido el hecho materia de controversia."""
7;Plazos de Reclamo;“...dentro del plazo de caducidad previsto en la Ley de Contrataciones del Estado y su Reglamento.”
7;Plazos de Reclamo;“...quedando a potestad de estos intentar nuevamente registrar su participación... dentro del plazo establecido para dicha etapa...”
7;Plazos de Reclamo;“La apelación contra el otorgamiento de la buena pro o contra los actos dictados con anterioridad a ella se interpone dentro de los cinco (5) días hábiles siguientes...”
7;Plazos de Reclamo;“La apelación contra los actos dictados con posterioridad al otorgamiento... se interpone dentro de los cinco (5) días hábiles siguientes de haberse tomado conocimiento del acto...”
7;Plazos de Reclamo;“La garantía de fiel cumplimiento... se mantiene vigente hasta el consentimiento de la liquidación final.”
7;Plazos de Reclamo;“Excepcionalmente, el expediente técnico en versión impresa puede ser entregado dentro del plazo máximo de un (1) día hábil de efectuado el pago.” (Plazo muy corto que puede originar reclamos si se incumple)
